Employee_Id,Name,Age,Salary,Department,Email,Join_Date,City,Performance_Score
138,Melissa Patterson,42.0,50169.08,Sales,wilkersonmichael@yahoo.com,2017-12-12 00:00:00,Eindhoven,1.86
410,Robert Cisneros,65.0,62716.58,Finance,ashley74@vincent-henson.com,2025-06-19 00:00:00,Amsterdam,4.29
421,Brian Mitchell,42.0,85911.22,It,richard43@gmail.com,2019-07-24 00:00:00,Amsterdam,1.52
742,Austin Gonzales,36.0,35806.35,Hr,zacharyvasquez@hotmail.com,2017-07-31 00:00:00,Amsterdam,3.6
797,Elizabeth Miller,41.0,54406.67,Sales,janetjones@yahoo.com,2017-12-04 00:00:00,Rotterdam,2.71
287,Samuel Jones,62.0,52723.22,Sales,monica76@yahoo.com,2025-03-16 00:00:00,The Hague,4.12
EMP-592,Matthew King,56.0,47835.14,Sales,matthewwhite@perez-smith.net,2019-10-12 00:00:00,Amsterdam,1.02
848,Kathryn Smith,65.0,91829.5,It,sydney28@jimenez-mills.com,2018-03-31 00:00:00,Eindhoven,1.8
30,Christine Dunn,20.0,50624.59,Hr,carol19@hotmail.com,2025-10-24 00:00:00,Utrecht,2.22
261,Brianna Keller,21.0,41096.04,Hr,tonya43@yahoo.com,2019-02-09 00:00:00,Eindhoven,2.42
79,Jessica Greene,33.0,56376.41,Marketing,pamela03@hill-garcia.com,2024-10-05 00:00:00,Utrecht,2.84
216,Laura Erickson,41.0,66384.54,Finance,perezsteven@hotmail.com,2017-03-25 00:00:00,Eindhoven,3.11
789,Jennifer Hall,65.0,53947.51,Marketing,taylorronald@hotmail.com,2026-01-09 00:00:00,The Hague,3.2
166,Benjamin Casey,36.0,61191.71,Sales,lhaney@howard.net,2024-11-13 00:00:00,Utrecht,2.14
249,Ryan Myers,33.0,81481.81,Sales,gabriellebenson@gmail.com,2023-05-28 00:00:00,Utrecht,1.37
786,John Bird,58.0,71211.71,It,edwardscott@hotmail.com,2021-05-02 00:00:00,Amsterdam,3.57
542,Stephanie Wilson,55.0,38054.4,It,williamsnicole@yahoo.com,2021-08-12 00:00:00,Utrecht,1.65
194,Rachel Hernandez,23.0,36313.92,Sales,kyle96@hotmail.com,2021-08-20 12:00:00,Eindhoven,2.51
335,Michael Elliott,46.0,69626.8,Marketing,johnsonlinda@yahoo.com,2022-05-04 00:00:00,Amsterdam,3.73
598,Catherine Barton,18.0,40318.54,Marketing,qfisher@johnson.com,2026-02-02 00:00:00,Rotterdam,4.07
927,Brady Maldonado,46.0,46616.17,Hr,linda62@hotmail.com,2025-12-15 00:00:00,Rotterdam,2.31
66,Christopher Mejia,20.0,75343.6,Hr,garzakim@mitchell-malone.com,2023-05-25 00:00:00,Utrecht,1.73
366,Ryan Fitzpatrick,40.0,48981.69,Finance,randalljessica@yahoo.com,2025-11-13 00:00:00,Amsterdam,1.48
978,Dean Terry,42.0,18641.81,Sales,fpetersen@williams.com,2016-08-24 00:00:00,Amsterdam,3.02
255,Dr. Anthony Church,32.0,32209.45,Sales,kolson@hotmail.com,2020-11-11 00:00:00,Amsterdam,1.34
820,Christopher Moon,33.0,70982.21,Marketing,triley[at]hotmail.com,2022-06-17 00:00:00,Utrecht,2.5
222,Alexandra Martinez,20.0,26991.02,Finance,campbellkimberly@mason.com,2022-05-12 00:00:00,Amsterdam,3.94
236,Vincent Clarke,37.0,64508.79,Marketing,wjackson@torres.com,2018-07-20 00:00:00,Utrecht,3.58
495,Rhonda Cruz,54.0,77846.86,Sales,sextongabriel@houston-patterson.com,2017-05-15 00:00:00,Amsterdam,2.91
523,Tina Nicholson,38.0,45060.64,It,wowens@yahoo.com,2019-09-14 00:00:00,Amsterdam,1.25
297,Jessica Mills,30.0,68494.0,Marketing,michelleturner@gmail.com,2022-02-04 00:00:00,Rotterdam,2.27
581,Jessica Fernandez,43.0,60077.45,It,mathewsanthony@hotmail.com,2020-03-31 00:00:00,Rotterdam,2.19
EMP-959,Michael Cardenas,27.0,63546.51,Marketing,xpugh@gmail.com,2023-07-26 00:00:00,Amsterdam,2.07
250,Christopher Donovan,65.0,61074.73,Sales,chadrose@gmail.com,2026-03-08 00:00:00,Eindhoven,1.3
600,Robert Wilson,56.0,60659.51,It,ihughes@young-morgan.com,2016-09-19 00:00:00,Eindhoven,2.3
448,Benjamin Walsh,29.0,40901.8,It,ginamiles@shah.org,2024-07-03 00:00:00,The Hague,3.29
72,Robert Rodriguez,44.0,78070.55,Marketing,alexanderjames@gmail.com,2021-08-20 12:00:00,The Hague,3.32
95,Melissa Martin,21.0,49118.38,Sales,stephaniemoran@yahoo.com,2017-05-13 00:00:00,Eindhoven,3.85
34,Anthony White,39.0,39134.34,Marketing,maryjohnston@ramirez.com,2018-10-30 00:00:00,Utrecht,3.03
205,Robert Bailey,59.0,34334.96,Hr,thompsonhunter@gmail.com,2026-05-25 00:00:00,Amsterdam,1.8
799,Robert Anderson,42.0,55424.78,Finance,powellbrendan@gaines.com,2018-11-21 00:00:00,Eindhoven,4.26
356,Jason Bauer Dds,25.0,39962.06,Finance,michael66@gmail.com,2018-06-14 00:00:00,Eindhoven,3.7
78,Bailey Perez,42.0,50514.89,It,ruizdouglas@hotmail.com,2020-11-14 00:00:00,Eindhoven,3.26
85,Christy Taylor,36.0,42872.6,It,chad25@yahoo.com,2024-06-28 00:00:00,Amsterdam,1.56
334,Karen Bolton,31.0,44842.57,It,gperry@yahoo.com,2021-04-28 00:00:00,The Hague,3.12
83,Monica Castillo,64.0,77168.41,Marketing,jmorgan@yahoo.com,2018-03-18 00:00:00,Amsterdam,3.59
434,Ruben Edwards,42.0,65763.13,It,umayo@thomas.com,2024-11-17 00:00:00,Amsterdam,4.73
658,Debra Heath,34.0,54638.12,Finance,waynechen[at]jackson.com,2019-07-26 00:00:00,Amsterdam,4.77
458,Hayden Phillips,63.0,39471.37,Marketing,laurapatrick[at]shelton.info,2019-12-16 00:00:00,Eindhoven,4.51
614,Jose Reyes,49.0,38117.66,Marketing,abrown@clayton-mclean.org,2025-05-07 00:00:00,Eindhoven,1.93
324,Kathy Larsen,62.0,86385.81,It,rhernandez@hill.biz,2018-10-13 00:00:00,Amsterdam,1.87
6,Crystal Petty,33.0,51487.95,Finance,dianarogers@hotmail.com,2026-03-29 00:00:00,Amsterdam,3.23
463,Timothy Holmes,24.0,44504.12,It,uhancock@hotmail.com,2020-02-19 00:00:00,Amsterdam,4.22
105,Shelly Moreno,61.0,52580.71,Marketing,jacksonalexander@hotmail.com,2021-08-20 12:00:00,The Hague,1.22
98,Edward Davis,38.0,58915.83,It,johnsonangela@hotmail.com,2022-02-06 00:00:00,Eindhoven,1.27
310,Douglas Cunningham,47.0,51967.11,Finance,martinezchristy@yahoo.com,2022-04-12 00:00:00,Eindhoven,3.6
425,Cameron Nguyen,39.0,64680.64,Sales,paulsnyder@cunningham.org,2023-11-25 00:00:00,Utrecht,1.84
412,Michael Thompson,24.0,38130.37,Marketing,msmith@yang.com,2022-11-19 00:00:00,Amsterdam,2.71
940,Tommy Berger,35.0,46538.82,Sales,patriciamurray@hotmail.com,2026-04-08 00:00:00,Amsterdam,4.17
282,Janet Terry,39.0,64931.96,Sales,yvonne17@werner-farrell.com,2024-06-13 00:00:00,Utrecht,1.08
267,Timothy Yates,42.0,79486.17,Sales,ashleyhall@kent.com,2021-08-20 12:00:00,The Hague,1.88
482,Justin Williams,62.0,40666.89,Marketing,klinemegan@mays.com,2020-01-31 00:00:00,Utrecht,1.25
680,Mr. Bruce Diaz,41.0,74073.33,It,scottwoods@roman-woods.net,2021-08-20 12:00:00,Rotterdam,2.06
596,Jeffrey Neal,42.0,47349.75,Hr,simmonsgabrielle@wilson-warren.com,2016-08-28 00:00:00,Eindhoven,1.16
990,Shannon Henry,18.0,55403.29,Hr,pmiller@williams-robinson.com,2026-01-19 00:00:00,Amsterdam,1.74
930,Meghan Robinson,39.0,54013.75,Sales,rachael19@hotmail.com,2019-05-03 00:00:00,Rotterdam,3.3
849,Margaret Shannon,50.0,45433.9,Finance,sheilasmith@yahoo.com,2017-07-09 00:00:00,Amsterdam,4.8
119,Samuel Burgess,27.0,72142.34,Sales,ucameron@palmer.org,2022-03-03 00:00:00,The Hague,4.34
713,Ann Ortiz,23.0,46826.21,It,john60@yahoo.com,2019-06-08 00:00:00,Amsterdam,1.7
251,Daisy Lucero,38.0,36086.74,Finance,johnsonhannah@day.info,2021-05-21 00:00:00,Utrecht,2.81
669,Brandon Wilson,60.0,15235.45,Marketing,dominguezryan@gmail.com,2022-04-27 00:00:00,Utrecht,4.41
553,Judy Good,26.0,72516.73,It,daniel05@yahoo.com,2019-09-12 00:00:00,Amsterdam,1.33
381,Gina Marquez,31.0,42404.17,Sales,nleonard@weber.org,2020-01-27 00:00:00,Utrecht,2.8
10,Christopher Bailey,42.0,63138.4,Marketing,wilsonkim@gmail.com,2021-08-11 00:00:00,Utrecht,1.45
372,Abigail Garner,54.0,55397.33,Finance,suarezmatthew@gmail.com,2019-07-19 00:00:00,The Hague,2.18
197,Michelle Kelley,43.0,41742.14,It,farleythomas@leblanc.biz,2025-09-06 00:00:00,Eindhoven,3.71
82,Jessica Vargas,21.0,60356.69,Marketing,agonzalez@ruiz-alvarado.org,2017-05-05 00:00:00,Utrecht,4.1
433,Brandon Lambert,27.0,50958.9,Marketing,youngmelissa@gomez-thompson.info,2024-02-16 00:00:00,The Hague,3.13
528,Nicholas Ellis,37.0,55721.27,It,luke01@pham.com,2017-05-30 00:00:00,Utrecht,4.08
757,Scott White,24.0,62399.77,Sales,bmorton@carr.com,2023-11-14 00:00:00,Utrecht,3.36
240,Jesse Mcintyre,59.0,67786.5,Marketing,tking@edwards.org,2024-07-23 00:00:00,Rotterdam,1.23
704,Renee Edwards,63.0,33873.08,Sales,matthew96@gomez-wilson.org,2020-03-26 00:00:00,Amsterdam,3.4
212,Harry George,44.0,72033.48,Sales,yperry@velez-fisher.com,2019-07-16 00:00:00,Rotterdam,2.39
763,Michelle White,61.0,93401.27,Marketing,taylor84@barber.net,2017-09-13 00:00:00,The Hague,1.76
414,Rachel Salas,56.0,74165.15,Marketing,wendycochran@boyd.net,2021-11-16 00:00:00,Amsterdam,2.02
514,Kevin Warren,39.0,41386.55,It,dmiller@davis.com,2022-06-09 00:00:00,Amsterdam,4.81
228,Allison Carney,47.0,38833.83,Sales,rsweeney@lloyd.com,2021-05-16 00:00:00,Eindhoven,4.3
910,Nathan Walker,32.0,87448.82,It,cooktina@mcbride.com,2025-01-11 00:00:00,Utrecht,4.48
426,Courtney Pittman,64.0,75529.47,Marketing,bakerabigail@moore-riddle.com,2021-08-20 12:00:00,Utrecht,1.68
845,Linda Garcia,42.0,57496.78,It,rjones@gmail.com,2023-08-25 00:00:00,Utrecht,1.55
178,Raymond Palmer,42.0,76803.01,Hr,rwilliams@yahoo.com,2018-06-12 00:00:00,Rotterdam,4.75
993,Joseph Petty,42.0,55397.33,Hr,goodmankenneth@yahoo.com,2025-02-04 00:00:00,Utrecht,2.91
450,Mr. Scott Rogers,31.0,39111.8,Marketing,jonesemily@jones.com,2024-05-09 00:00:00,Amsterdam,3.12
526,Cindy Keller,19.0,27926.77,Marketing,dmoyer@gmail.com,2019-06-19 00:00:00,Utrecht,2.68
527,Laura Romero,51.0,30586.86,Finance,towen@clark-lynch.com,2016-08-26 00:00:00,Utrecht,2.94
537,Nathan Torres,55.0,42093.8,Hr,kbryant@yahoo.com,2025-09-08 00:00:00,The Hague,4.95
424,Joseph Conrad,30.0,69573.56,Hr,heathermitchell@blake.info,2024-04-14 00:00:00,Amsterdam,3.96
8,Yolanda Farley,33.0,66511.52,Marketing,caroline13@ingram.com,2023-09-20 00:00:00,The Hague,2.6
156,Steven Maxwell,56.0,44284.73,Marketing,barrybailey@garner.com,2018-09-23 00:00:00,The Hague,1.91
577,Cynthia Phelps,25.0,58534.22,It,christianhernandez@mitchell.com,2020-01-29 00:00:00,Eindhoven,4.22
330,Colton Thompson,32.0,64425.18,Marketing,andersonmichelle@white.com,2025-04-12 00:00:00,The Hague,3.19
532,Jacqueline Garcia,36.0,30077.2,Sales,stephen59@lopez.org,2017-11-19 00:00:00,Rotterdam,4.2
823,Michael Norris,31.0,89483.47,Sales,oarcher@ford-austin.com,2023-07-28 00:00:00,Amsterdam,4.75
826,Tyler Tucker,28.0,76800.77,Finance,elijah19@shaw.org,2016-11-17 00:00:00,Eindhoven,4.29
604,William Carter Md,45.0,75334.57,Marketing,aclark@yahoo.com,2024-06-13 00:00:00,Amsterdam,1.16
829,Timothy Lewis,30.0,48697.2,Marketing,christinajohnson@rangel.org,2021-10-21 00:00:00,Rotterdam,2.39
616,Jason Randolph,50.0,56938.32,Marketing,michellecervantes@wilson.com,2024-06-04 00:00:00,Amsterdam,3.63
992,Hannah Nelson,24.0,24373.98,It,jasonschaefer@yahoo.com,2023-03-31 00:00:00,Utrecht,4.59
605,James Richards,49.0,61201.52,Marketing,esanders@hotmail.com,2020-09-16 00:00:00,Eindhoven,1.32
478,Kimberly Wilson,40.0,59668.75,Finance,iblackwell@hotmail.com,2025-09-13 00:00:00,Amsterdam,1.95
809,Adrian Richardson,59.0,73836.34,Sales,garciastephanie@yahoo.com,2021-08-20 12:00:00,Amsterdam,2.7
621,Kelly Clay,25.0,43142.88,Sales,james21@gmail.com,2017-09-23 00:00:00,Amsterdam,4.29
753,Kathryn Hoover,55.0,40361.9,Hr,valdezjames@olson.com,2024-08-30 00:00:00,The Hague,2.02
905,David Mack,49.0,57866.49,Marketing,aprilberry@gmail.com,2020-11-10 00:00:00,Rotterdam,1.09
164,Holly Mcgee,28.0,42689.77,Finance,psmith@gmail.com,2024-07-28 00:00:00,Utrecht,2.28
229,Aaron Sanchez,49.0,44270.44,Marketing,jesusbrown@gmail.com,2021-08-20 12:00:00,Amsterdam,1.5
EMP-865,Jason Swanson,45.0,45808.17,Hr,jay58@yahoo.com,2019-05-11 00:00:00,The Hague,3.43
979,Eric Smith,40.0,31241.46,Finance,mroberts@yahoo.com,2016-12-17 00:00:00,The Hague,4.72
213,Michael Stewart,42.0,69310.03,It,bfreeman[at]smith.info,2024-03-08 00:00:00,Amsterdam,4.4
80,Deborah Medina,22.0,25186.47,It,adambarnes@gmail.com,2018-08-23 00:00:00,Eindhoven,3.76
149,Joshua Munoz,42.0,62829.12,Finance,kristi41@gmail.com,2021-05-26 00:00:00,Rotterdam,4.25
303,Kristin Johnson,34.0,66209.4,Marketing,mariah84[at]little.com,2026-04-14 00:00:00,Amsterdam,1.43
389,Sandra Gardner,42.0,69256.36,Sales,cwilliams@gmail.com,2017-09-19 00:00:00,Amsterdam,1.42
519,Michelle Baldwin,26.0,56489.98,Finance,anthony52@preston-romero.com,2025-02-09 00:00:00,Amsterdam,2.86
890,Dr. Seth Perez,45.0,71630.55,It,charleshoover@yahoo.com,2021-02-17 00:00:00,Amsterdam,2.91
44,John Willis,56.0,50483.44,Finance,alexanderwhitehead@bowman-brown.com,2019-01-04 00:00:00,Amsterdam,2.56
391,Michael Taylor,52.0,41523.78,Marketing,parkwendy@robertson.info,2018-01-22 00:00:00,Amsterdam,3.16
134,Mr. Jose Haynes,36.0,62103.89,Sales,stephanie06@gmail.com,2021-08-14 00:00:00,Eindhoven,3.41
716,Brian Harris,34.0,71549.53,Sales,francokim@gmail.com,2021-03-20 00:00:00,Eindhoven,3.54
312,Christina Vaughn,64.0,71481.65,Hr,qgreen@collins.net,2025-03-12 00:00:00,Eindhoven,2.76
491,Rose Garcia,42.0,54880.41,Marketing,pcannon@ruiz.com,2021-08-27 00:00:00,Amsterdam,4.43
1000,April Adams,19.0,63588.74,Hr,xjefferson@yahoo.com,2020-03-18 00:00:00,Eindhoven,2.3
697,Dominique Smith,47.0,59892.0,Marketing,hmorris@gmail.com,2016-09-11 00:00:00,Eindhoven,1.56
837,Katrina Hopkins,43.0,78257.51,Sales,dvalencia@hotmail.com,2025-07-10 00:00:00,Amsterdam,2.56
1,Dr. Todd Lester,32.0,62450.71,Sales,omartin@french.com,2021-10-17 00:00:00,Amsterdam,2.91
494,Richard Jones,42.0,42080.74,Marketing,gallegosstephanie@hotmail.com,2019-06-01 00:00:00,Eindhoven,1.87
383,Timothy Cook,51.0,23141.56,It,agreen@beck-pierce.com,2018-03-18 00:00:00,The Hague,4.43
317,Luke Garcia,42.0,65229.29,Marketing,kathleen08@gmail.com,2020-11-17 00:00:00,Eindhoven,4.8
766,Timothy Rogers,52.0,44452.35,Sales,bianca68@gmail.com,2023-03-29 00:00:00,Utrecht,2.91
584,Nicole Anderson,42.0,89060.39,Sales,chloe01@yahoo.com,2023-02-10 00:00:00,Amsterdam,2.22
866,Glen Lewis,25.0,49184.48,Sales,melissarobinson@perez-sims.net,2020-04-24 00:00:00,Rotterdam,1.26
991,Krista Nelson,41.0,55397.33,It,qperkins@reed.com,2024-07-19 00:00:00,Eindhoven,3.8
429,Stephanie Wallace,42.0,70876.37,Finance,tiffany79@hotmail.com,2025-04-05 00:00:00,Utrecht,3.74
173,Paul Kelly,54.0,53843.47,Hr,ggomez@johnson.com,2024-04-04 00:00:00,Amsterdam,3.72
126,Tracy King Md,42.0,87856.83,Marketing,williamherrera@salinas-henderson.biz,2018-02-10 00:00:00,Eindhoven,1.44
454,Tara Crosby,38.0,62560.7,Sales,flindsey@michael-skinner.com,2017-03-20 00:00:00,Amsterdam,3.28
483,Sonya Parker,57.0,55397.33,Sales,leslielee@ross-smith.com,2023-06-26 00:00:00,Utrecht,2.01
589,William Bentley,35.0,67455.04,Finance,dawn06@yahoo.com,2017-03-23 00:00:00,Rotterdam,3.4
587,Pamela Ellison,58.0,48109.59,Sales,evansandrew@yahoo.com,2023-01-11 00:00:00,Amsterdam,4.41
91,James Phelps,47.0,56456.16,Hr,ryan60@coffey.info,2018-08-12 00:00:00,Amsterdam,1.2
997,Jose Jones,58.0,81965.3,Sales,jamesdickerson@yahoo.com,2018-06-06 00:00:00,Utrecht,4.12
EMP-182,Joy Blackwell,38.0,42142.64,Finance,acrane@soto.org,2017-07-20 00:00:00,The Hague,2.89
364,Ashley Peck,18.0,61025.68,Hr,davidthomas@gmail.com,2016-09-01 00:00:00,Utrecht,1.43
275,Kimberly Carter,20.0,40277.37,Finance,joshua10@hotmail.com,2022-02-15 00:00:00,The Hague,1.25
950,Johnny Jordan,64.0,55397.33,Sales,crawfordgeorge@gmail.com,2021-10-07 00:00:00,Utrecht,4.07
70,Zachary Whitaker,28.0,45323.2,Sales,jillian71@fernandez.com,2022-07-08 00:00:00,Amsterdam,2.85
292,Brian Stewart,60.0,47604.99,Hr,johnsonashley@yahoo.com,2019-08-28 00:00:00,Utrecht,2.04
132,Mrs. Ashley Wright,20.0,56028.44,Hr,melissa91@gmail.com,2020-03-10 00:00:00,Amsterdam,4.46
301,Brooke Hampton,56.0,42565.07,Finance,michaelkrause@yahoo.com,2022-07-26 00:00:00,Utrecht,4.98
508,Jessica Kelly,44.0,55397.33,Hr,chavezlaura@evans.info,2018-05-24 00:00:00,Amsterdam,3.48
327,Brian Taylor,28.0,72371.66,Marketing,xlang@yahoo.com,2024-08-21 00:00:00,Amsterdam,4.14
145,Chad Kennedy,55.0,58898.24,Marketing,timothy26@gmail.com,2018-12-15 00:00:00,Utrecht,4.37
486,Tammy Phillips,40.0,33666.19,It,franklinwendy@valenzuela.com,2021-04-29 00:00:00,Rotterdam,2.86
844,Maurice Williams,39.0,60736.15,Finance,fwilson@hotmail.com,2021-09-21 00:00:00,Amsterdam,1.63
850,Lisa Williams,29.0,47035.05,Sales,nathanielshah@huff.com,2024-03-07 00:00:00,Rotterdam,4.12
136,Ms. Madison Mitchell,27.0,78249.02,Marketing,makayla45@gmail.com,2021-08-20 12:00:00,Rotterdam,4.11
468,Jacob Smith,40.0,66362.62,Hr,kenneththompson@smith.biz,2017-12-08 00:00:00,Amsterdam,4.19
165,Deborah Mendez,64.0,69450.64,Sales,michaelcollins@gmail.com,2021-07-21 00:00:00,Rotterdam,2.91
29,Sarah Williams,29.0,45990.42,Sales,jevans@rodriguez.com,2025-10-01 00:00:00,Eindhoven,4.21
599,Jessica Nelson,61.0,48335.6,It,colton86@yahoo.com,2019-05-17 00:00:00,Utrecht,1.62
446,Angela Harris,33.0,65045.09,Marketing,joseph94@brewer-doyle.org,2019-09-28 00:00:00,Amsterdam,2.91
679,Chad Meza,53.0,69035.18,Sales,michellewilliams@hotmail.com,2025-03-14 00:00:00,Utrecht,1.92
585,Cynthia Chen,59.0,57727.99,Sales,matthewburns@dixon.biz,2021-05-23 00:00:00,Utrecht,2.81
536,Devin Armstrong,23.0,55710.98,Finance,thomassullivan@hotmail.com,2018-11-30 00:00:00,Eindhoven,2.15
141,Brett Bryant,19.0,58411.9,Marketing,jacqueline25@gmail.com,2020-08-15 00:00:00,The Hague,1.52
174,Karen Dunn,42.0,60117.28,Marketing,fisherjoseph@sanders.com,2017-11-13 00:00:00,Utrecht,3.89
7,Jennifer Adkins,42.0,78688.19,Hr,arieljohnson@hotmail.com,2025-06-26 00:00:00,Amsterdam,2.26
EMP-683,Brandon Avila,43.0,47132.2,Sales,rushjames@scott-meza.org,2019-02-01 00:00:00,The Hague,4.96
530,Phyllis Padilla,46.0,41435.25,Hr,michael45@hotmail.com,2021-07-27 00:00:00,Amsterdam,2.27
693,Nathaniel Leonard,29.0,38784.05,Hr,veronica70@chen-knight.com,2020-07-26 00:00:00,Eindhoven,2.54
74,Mark Wheeler,63.0,78469.65,Finance,tstanton@hotmail.com,2025-05-25 00:00:00,Amsterdam,4.92
899,Michael Fernandez,51.0,73097.63,Sales,fisherjennifer@yahoo.com,2023-02-23 00:00:00,The Hague,2.41
239,Rebecca Fletcher,42.0,45073.2,It,wilsonross@schmidt-davis.com,2017-08-04 00:00:00,Rotterdam,4.9
146,Joseph Nguyen,42.0,66727.34,Hr,annettemassey@gilbert.com,2025-01-28 00:00:00,Amsterdam,1.12
906,Joshua Briggs,61.0,55696.55,Sales,john25@gmail.com,2021-08-20 12:00:00,Amsterdam,1.5
235,Ashley Ray,38.0,87159.16,Hr,williamskevin@miller.net,2024-08-18 00:00:00,The Hague,3.4
221,Mary Farley,28.0,89719.88,Marketing,rmiranda@hotmail.com,2018-05-11 00:00:00,The Hague,3.04
215,Sharon Jones Dvm,30.0,50270.96,Finance,brenda04@johnson.com,2020-01-08 00:00:00,Rotterdam,2.11
963,Sarah Lewis,28.0,57947.82,Marketing,duranandrew@yahoo.com,2021-05-17 00:00:00,Amsterdam,2.49
133,Mark Fleming,42.0,39065.44,Hr,kristophergreene@harper.net,2016-06-23 00:00:00,The Hague,2.07
617,Manuel Williams,61.0,56640.92,It,benjaminwhite@gmail.com,2017-04-20 00:00:00,Rotterdam,3.49
846,Kristin Lester,23.0,62386.77,Marketing,clayton15@roberts.com,2017-06-03 00:00:00,Eindhoven,2.74
423,James Bryant,38.0,51265.54,Marketing,gwest[at]hobbs-martinez.com,2025-12-13 00:00:00,Utrecht,3.46
186,Abigail Guerra,33.0,65710.01,Sales,angelasmith@johnson-scott.info,2016-10-25 00:00:00,Amsterdam,2.44
42,Alexis Harvey,32.0,57570.52,Hr,torreseric@grimes-wright.com,2021-08-20 12:00:00,Utrecht,3.17
651,Erica Thomas,61.0,82734.34,Marketing,jonathan94@gmail.com,2017-02-14 00:00:00,Eindhoven,2.09
109,Sarah Waters,39.0,58863.26,Sales,kristen40@clark-thornton.com,2025-01-31 00:00:00,The Hague,1.78
EMP-717,Kyle Hardy,20.0,56713.41,It,samuellong@gmail.com,2024-07-09 00:00:00,Amsterdam,3.66
57,Destiny Boone,51.0,42411.74,Sales,robert60@gmail.com,2026-03-08 00:00:00,Utrecht,2.91
708,Molly Rose,38.0,81321.91,Sales,ryanbrown[at]stone.com,2019-07-03 00:00:00,Eindhoven,3.59
994,Howard Davidson,30.0,44770.24,It,jacquelineanderson@thompson.com,2023-09-13 00:00:00,Amsterdam,1.72
914,Michael Clark,42.0,78661.8,Finance,brittanyford@griffin.org,2025-12-10 00:00:00,Amsterdam,3.17
436,Julie Lucero,63.0,56111.42,Hr,cheryl54@gmail.com,2020-12-09 00:00:00,Rotterdam,1.66
25,Joshua Noble,34.0,46834.26,Sales,zgarrett@yahoo.com,2020-10-25 00:00:00,Utrecht,3.42
480,Michael Tran,51.0,71793.62,Marketing,ashley73@hotmail.com,2026-02-03 00:00:00,Amsterdam,3.65
583,Angela Miller,28.0,64491.73,Marketing,mcdowellnicholas@trevino.com,2023-04-23 00:00:00,Amsterdam,4.25
81,Megan Bell,42.0,51704.92,Marketing,cameron44@gmail.com,2018-06-15 00:00:00,Amsterdam,4.91
671,Katherine Diaz,31.0,73691.28,Sales,vazquezaaron@yahoo.com,2017-01-26 00:00:00,Amsterdam,2.43
892,Richard Hansen,29.0,62609.11,It,linda83@yahoo.com,2017-04-12 00:00:00,Eindhoven,3.86
984,Richard Carr Dds,65.0,54284.33,Sales,burnettmichael@yahoo.com,2020-11-17 00:00:00,Rotterdam,2.91
339,Clarence Orozco,42.0,61193.97,Sales,wangjoseph@griffin.biz,2020-11-06 00:00:00,Eindhoven,2.8
52,Alexis Guzman,48.0,49223.77,Sales,brooke19@gmail.com,2016-09-13 00:00:00,Rotterdam,4.32
384,Teresa Jackson,58.0,47113.67,Marketing,tammykaiser@freeman-middleton.net,2021-06-17 00:00:00,The Hague,3.23
550,Mary Martin,65.0,45940.22,It,nelsondouglas@hotmail.com,2020-09-09 00:00:00,Amsterdam,3.45
674,Madison Parker,51.0,49428.39,Marketing,adamhernandez@marks.org,2022-09-07 00:00:00,Amsterdam,1.47
982,Joseph Hopkins,36.0,61381.86,Finance,lgreen@strickland-davis.info,2023-09-16 00:00:00,The Hague,2.45
265,Paul Goodman,42.0,51211.48,It,danielkelly@hotmail.com,2025-01-12 00:00:00,Rotterdam,3.93
573,Jennifer Garrett,33.0,59903.91,Sales,tarajones@yahoo.com,2021-08-20 12:00:00,Eindhoven,2.94
951,William Higgins,28.0,51381.46,Finance,leevincent@hotmail.com,2023-12-04 00:00:00,Rotterdam,4.64
445,Kendra Beck,58.0,35432.96,Hr,lyoder@yahoo.com,2021-08-20 12:00:00,Amsterdam,2.83
396,Andrew Powell,57.0,47962.37,Marketing,audrey41@martinez-king.com,2020-11-14 00:00:00,Amsterdam,1.61
552,Sue Baker,61.0,52664.84,Hr,qdixon@gmail.com,2023-04-30 00:00:00,Eindhoven,1.86
177,Daniel Thomas,29.0,55195.03,Finance,tmartin@yahoo.com,2024-08-08 00:00:00,Rotterdam,4.34
19,Joe Banks,49.0,41379.64,Sales,angela11@hotmail.com,2021-08-20 12:00:00,Amsterdam,4.94
761,Michael Davis,63.0,46365.43,Sales,davisbreanna@hotmail.com,2019-12-30 00:00:00,Amsterdam,4.79
533,Danny Nguyen,20.0,54008.8,Marketing,robertjohnson@medina.com,2016-11-27 00:00:00,Eindhoven,2.43
606,Melissa Obrien,33.0,83151.94,It,towens@yahoo.com,2025-05-13 00:00:00,Amsterdam,3.05
619,Melissa Hardin,29.0,62215.14,Marketing,msoto[at]campbell.com,2021-08-20 12:00:00,Amsterdam,3.47
368,Katherine Smith,23.0,55188.89,Hr,mcarroll@logan-carpenter.com,2025-08-14 00:00:00,Amsterdam,2.54
84,Jeffrey Gregory,36.0,47225.95,Hr,gregory65@hotmail.com,2020-06-25 00:00:00,Utrecht,3.12
62,Melissa Tran,62.0,52215.12,It,jennifer07[at]powell.org,2021-02-01 00:00:00,Utrecht,3.81
500,David Smith,52.0,34258.0,Sales,ihart@hotmail.com,2024-09-02 00:00:00,Amsterdam,1.15
273,Carolyn Sloan Md,49.0,72447.46,It,marywhitehead[at]smith.com,2022-08-06 00:00:00,Amsterdam,3.5
